text,label
"피부에 혹, 돌기, 굳은살이 있고 경미한 호흡곤란을 호소하는 환자",3
긴급하게 발생한 시야의 갑작스러운 감소로 인한 안과 질환을 가진 환자,3
"비정상 검사 결과를 보인 환자로, 혈액순환이 안정된 상태에서 비정상적인 맥박수나 맥박압을 보이는 환자입니다.",3
만성 중심성 중증 통증을 호소하며 경부부종이 있는 환자.,3
"열이 나는 상태이며, 패혈증 가능성이 있으나 <3 SIRS 기준을 만족하지 않는 환자",3
발진이 있는 환자로 혈역학적으로 안정한 상태에서 비정상적인 맥박수나 맥박압을 보이는 경우,3
급성 중심성 중등도 통증을 호소하는 환자입니다.,3
급성 중심성 중등도 흉통을 호소하는 환자.,3
급성 중심성 중등도 통증을 호소하는 환자,3
급성 중심성 중등도 통증을 호소하는 복부 외상을 가진 환자,3
"직장에 이물질이 있는 환자로 경증 호흡곤란을 호소하는 경우, 긴급한 응급 처치와 병원 방문이 필요합니다. ",3
"창백하고 피부가 창백한 환자로, 중등도나 경증의 출혈 증상이 있는 환자",3
경증 호흡곤란과 동반된 혈뇨 증상이 있는 환자,3
급성으로 발생한 말초성 중증 통증을 호소하는 관절 부종이 있는 환자,3
급성으로 발생한 상지 통증이 심하고 지속적인 환자,3
익수한 화학물질에 노출되어 호흡곤란 증상을 보이는 환자,3
"열증상이 있고 SIRS 기준을 만족하지 않는 환자로, 전문 진료가 필요한 상황입니다.",3
열상이 있고 비정상 맥박수 및 맥박압을 보이지만 혈역학적으로 안정한 환자,3
연하장애 증상이 있는 환자,3
급성 중심성 중등도 통증을 호소하며 황달 증상이 있는 환자,3
직장이나 회음부 통증을 호소하며 경증의 호흡곤란을 겪고 있는 환자,3
"급성으로 발생한 중증 눈 통증을 호소하며, 이물질이 눈안에 있을 가능성이 있는 환자",3
급성 말초성 중증 통증을 호소하는 요로감염으로 의심되는 환자.,3
"열이 있고 3SIRS 기준을 만족하는 환자로, 기괴한 행동을 보이며 아파하는 증상을 보이는 환자",3
"설사로 인해 혈압과 맥박이 비정상적으로 높지 않고, 혈압과 맥박이 안정한 상태인 환자",3
소화기 질환으로 인한 구토나 구토 후 발생한 구토물이 기도를 차단하여 호흡이 곤란한 환자,3
경증 호흡곤란을 호소하며 물질오용 또는 물질금단으로 인한 상태에 있는 환자,3
"안구 주위에 부종이 발생하고 있으며, 혈압과 맥박이 정상 범위 내에 유지되고 있는 안과 환자.",3
척추 고정이 필요한 뇌 손상으로 인해 장기간 척추를 고정해야 하는 상황,3
설사와 경증 호흡곤란을 호소하는 환자,3
"급성 중심성 중등도 통증을 호소하는 환자로, 눈이 눈부심을 느끼고 있는 상태입니다.",3
혈역학적으로 안정한 상태에서 비정상 맥박수나 맥박압을 보이는 환자,3
만성 중심성 중증 통증을 호소하며 고환 부종과 통증을 겪는 환자,3
안구 주위에 부종이 있으며 혈압과 맥박이 정상 범위 내에 있는 안과 환자.,3
저혈당으로 인한 아무런 증상도 없는 환자,3
흑색변과 커피찌꺼기 모양의 구토를 경험한 환자,3
급성으로 발생한 중증의 질 통증이나 가려움증으로 인해 심각한 불편함을 겪고 있는 환자,3
피부에 혹이 있고 돌기와 굳은살이 형성된 상태에서 경미한 호흡곤란을 느끼는 환자,3
"급성으로 발생한 말초성 중증 통증을 호소하며, 직장내 이물질이 의심되는 환자.",3
창백하고 피가 없어 보이며 중등도나 경증의 출혈 증상을 보이는 환자,3
이비인후과 진료 중에 비정상 맥박수나 맥박압이 있지만 혈역학적으로 안정한 상태에서 연하장애나 연하곤란 증상을 보이는 환자,3
급성 말초성 중증 통증(810)을 호소하며 스테이플 또는 봉합사를 제거해야 하는 환자.,3
출혈성 질환으로 인한 혈변이나 흑색변을 경험하는 환자,3
"급성 말초성 중증 통증(810)을 호소하는 환자로, 스테이플이나 봉합사를 제거해야 하는 상황입니다. 해당 환자는 심한 통증을 겪고 있을 수 있으며, 이로 인해 적절한 조치가 시급한 상태입니다. 즉각적인 치료가 필요할 수 있습니다.",3
중등도나 경증의 출혈을 유발하는 관통상을 입은 환자,3
양측 다리에 부종이 있고 맥박수나 맥박압이 비정상적으로 높은데 혈역학적으로는 안정한 상태인 환자,3
급성 말초성 중증 이통으로 심한 통증을 호소하는 환자,3
전기로 인한 손상으로 비정상적인 맥박수나 맥박압을 보이지만 혈역학적으로는 안정한 상태에 있는 환자,3
성폭행을 당한 환자이며 안정된 상태에 있는 환자,3
급성 중심성 중등도 통증을 호소하는 단독 복부 외상 환자.,3
"열을 호소하며 중증 둔상을 입은 환자로, 패혈증의 가능성이 있으나 <3 SIRS 기준을 만족하지 않는 상태 ",3
"상처를 확인하고 있는 환자로, 혈압과 맥박이 정상 범위 내에 있으며 혈역학적으로 안정한 상태인 환자",3
"비정상 맥박수나 맥박압을 보이지만 혈역학적으로 안정한 상태인 환자, 두부 손상으로 인한 증상을 보이는 환자",3
급성 말초성 중증 통증을 호소하며 이물질로 인한 귀 질환을 발생시킬 수 있는 환자,3
비정상 맥박수 및 맥박압을 보이지만 혈역학적으로 안정한 상태에서 떨림 증상을 보이는 환자,3
중증 외상을 입은 환자로 호흡이 어려운 상황에 처한 환자,3
만성 중심성 중증 통증을 호소하고 있는 요로감염 환자,3
급성으로 발생한 중증의 치아나 잇몸 관련 통증으로 인해 심한 불편함을 느끼는 환자,3
만성 중심성 중증 통증을 호소하는 황달 환자,3
급성 말초성 중증 통증을 호소하며 양측 다리에 부종이 있는 환자,3
"양측 다리에 부종이 있고, 맥박수와 맥박압이 비정상적으로 높지만 혈역학적으로는 안정한 환자.",3
창백하고 빈혈 증상을 보이며 경미한 호흡곤란을 호소하는 환자,3
급성 말초성 중증 통증을 호소하는 환자,3
경증 호흡곤란을 호소하는 환자,3
외상을 입은 환자로 복부에 둔상을 입었으며 열이 있고 아프다고 느껴지는 환자,3
비정상 맥박수와 맥박압을 보이지만 혈역학적으로 안정한 상태에서 실신 또는 전실신 증상을 보이는 환자,3
급성으로 발생한 말초성 중증 통증을 호소하고 있는 환자,3
"열이 있고, <3 SIRS 기준을 만족하는 환자로서 딸꾹질을 경험하는 소화기 질환 환자",3
급성으로 발생한 말초성 중증 눈의 통증이 있는 환자,3
물림 상처가 있는 환자로 혈역학적으로 안정하나 맥박수나 맥박압이 비정상적인 환자,3
"급성 말초성 중증 통증을 호소하는 환자로, 통증 점수가 810인 환자입니다.",3
급성으로 발생한 귀 이물질로 인한 중증 통증을 호소하는 환자,3
급성 중심성 중등도 통증을 호소하며 사지약화 또는 뇌졸중 증상을 보이는 환자,3
수술 후 경증 호흡곤란을 호소하는 환자,3
중등도 불안과 초조함 또는 Paranoia(편집증)를 경험하는 환자,3
출혈성 질환으로 인한 코외상을 입은 환자들은 중등도나 경증의 출혈 증상을 보일 수 있습니다.,3
토혈이 있으며 중등도나 경증의 출혈성 질환으로 의심되는 환자,3
중등도나 경증의 출혈을 동반한 중증외상 환자,3
"피부에 혹, 돌기, 굳은살이 있고 경미한 호흡곤란을 보이는 환자",3
급성으로 발생한 중증 통증을 호소하며 피부에 유방의 발적이나 압통이 있는 환자,3
"소화기 질환으로 인한 열이 있으며, 직장 내 이물질로 인한 복통과 불편함을 호소하고 있으며, SIRS 기준을 만족하지는 않는 환자",3
"급성 말초성 중증 통증을 호소하는 환자로서, 석고붕대 확인이 필요한 상황",3
장기간의 척추고정이 필요한 두부손상 환자',3
흉통이 있으며 심근경색과는 무관한 열과 함께 있는 환자,3
"열이 있으며, 물질오용 또는 중독으로 인한 증상을 보이는 환자",3
"급성 중심성 중등도 통증을 호소하는 환자로, 소화기 내 구강이나 식도에 이물질이 있는 상황을 의심해볼 수 있습니다.",3
열상이나 천공으로 인한 중등도나 경증의 출혈을 보이는 환자,3
음순부종으로 인한 경증 호흡곤란을 호소하는 환자,3
급성 중심성 중등도 통증을 호소하는 단독 복부 외상을 가진 환자.,3
"피부에 혹, 돌기, 굳은살이 있고 혈역학적으로 안정한 상태에서 비정상적인 맥박수나 맥박압을 보이는 환자.",3
"호흡기 이물질로 인해 호흡에 어려움을 겪고 있으며, 혈역학적으로 안정한 상태에서 비정상적인 맥박수나 맥박압을 보이는 환자.",3
만성 쇠약으로 인해 체력이 저하된 환자,4
"열이 있으나 건강해 보이는 환자, 1SIRS 기준을 충족하는 상태로 음순부종이 의심되는 산부인과 환자",4
열이 있으며 변비 증상을 호소하는 환자,4
급성 중심성 경증 눈통증을 호소하는 환자,4
만성 중심성 중등도 통증을 호소하는 환자,4
전문 진료를 위해 외래를 방문한 환자만성 중심성 중등도(47점) 통증을 호소하는 환자,4
급성 말초성 중등도 통증을 호소하며 눈이 충혈되어 있고 분비물이 나오는 환자,4
열(건강해보임)을 호소하면서 1SIRS 기준을 만족하는 환자,4
급성 중심성 경증 눈통증을 호소하는 환자입니다.,4
만성 떨림을 호소하는 환자,4
출혈이 동반된 찰과상으로 인한 상처가 있는 환자,4
스테이플이나 봉합사를 제거한 후 급격한 말초성 중등도 통증을 호소하는 환자,4
급성 말초성 중등도 통증을 호소하는 피부 상태의 환자.,4
"열이 있으며 객혈이 있는 환자로, SIRS 기준 중 열만 만족시키는 상태인 환자",4
급성으로 발생한 중심성 경미한 눈통증을 호소하는 환자,4
국소성 연조직염을 보이는 발진이 있는 환자,4
"열이 있지만 건강해보이는 상태로, 코피를 경험한 환자",4
"열이 있는 환자로, 패혈증 가능성이 있으며 1SIRS 기준을 충족하는 상태입니다.",4
"눈이 갑자기 매우 밝게 빛나고, 중심 부분에서 가벼운 통증을 느끼는 환자",4
구토나 설사로 인해 탈수의 가능성이 있는 환자,4
"석고붕대가 꽉 끼어 아프지만, 신경혈관 장애는 없는 상지 통증으로 인한 상태입니다.",4
잇몸에서 출혈이 나타나는 환자,4
수술 후 급성 중심성 경증 통증을 호소하는 환자입니다.,4
적은 양의 직장출혈로 인한 혈변이 있는 환자,4
만성 중심성 중등도 통증을 호소하는 환자입니다.,4
"열 증세만 있는 환자로, 건강하게 보이지만 패혈증 가능성을 염두에 둘 필요가 있습니다.",4
"열이 있지만 건강해 보이는 상태로, SIRS 기준 중 열만 만족하는 환자",4
"석고붕대가 꽉 끼어 아프지만, 신경혈관에 특별한 문제가 없는 상지 손상 환자",4
창백하고 피부가 노랗게 보이며 빈혈과 관련된 증상을 보이는 환자',4
"급성으로 발생한 피부 혹, 돌기, 굳은살이 있는 환자로, 중등도 통증을 경험하고 있는 상태입니다.",4
"급성 중심성 경증 통증을 호소하는 성폭행 피해자로, 산부인과 응급실에서 치료를 받아야 하는 환자",4
"급성 중심성 경증 통증을 호소하는 환자로, 복부에 종괴나 팽만이 있는 상황입니다.",4
뜨거운 사지에서 급성 말초성 중등도 통증을 호소하는 환자,4
"열이 있어 건강 상태가 좋아보이는 환자로, 성폭행을 당한 여성으로 의심되며 1SIRS 기준을 만족하는 환자입니다.",4
급성으로 발생한 중등도의 직장 또는 회음부 통증을 호소하는 환자,4
"열이 있으며 건강해보이는 환자, 1SIRS 기준에서 열이 있음",4
"열증상이 있고 1SIRS 기준을 만족하는 환자로, 상태가 건강해보이는 정형외과 환자",4
"열이 있으며 경부에 부종과 통증을 호소하는 환자, 1SIRS 기준을 만족하는 상태",4
"열이 있지만 건강해 보이는 20주 미만의 임신부로, 1SIRS 기준을 만족시키고 있는 환자",4
"복부에만 외상을 입은 환자로, 둔상에 의한 복부 손상을 보이는 환자",4
"성폭행을 당한 환자로 급성 중심성 경증 통증(4점 미만)을 호소하는 경우, 산부인과 응급 상황으로 간주될 수 있습니다.",4
"열' 증상은 있으나 건강해 보이며, 안와 주위에 부종이 관찰되는 환자",4
열이 있으며 물질오용 또는 물질금단으로 인한 증상을 보이는 환자,4
"복부 부위에만 외상이 있으며, 둔 상처로 인한 통증을 호소하는 환자",4
"건강 상태가 좋아보이지만, 열이 있어서 패혈증 가능성을 염두에 둬야 하는 환자",4
만성 말초성 중증 통증으로 괴로워하는 환자,4
열이 있으나 건강상으로 보이는 안와 주위 부종이 있는 환자,4
전문 진료를 위해 의뢰된 급성 중심성 경증 통증 환자입니다.,4
열이 있으나 건강해 보이는 환자,4
급성 말초성 발진으로 인한 중등도 통증을 호소하는 환자,4
열이 있지만 건강한 모습을 보이는 환자,4
"열과 경부 부종으로 인한 통증을 호소하는 환자로, 패혈증 가능성이 있음을 감안할 필요가 있습니다. 1SIRS 기준을 충족하므로 주의가 필요합니다.",4
고환 부위에서의 통증이 있으며 중심성이고 경증인 환자.,4
눈이 갑자기 눈부심을 느끼는 환자,4
"열이 있으나 건강 상태가 양호해 보이며, 혈변 또는 흑색 변을 보이는 환자로 1SIRS 기준을 만족하는 상태입니다.",4
급성 중심성 경증 통증을 호소하는 환자,4
"열 증세만 있는 환자로, 패혈증 가능성을 의심할 수 있음",4
열이 있는 환자이며 객혈이 관찰되었으며 1개의 SIRS 기준을 만족시키는 환자,4
"열이 있으며 중증 외상으로 인한 관통상을 가진 환자로, 1가지의 SIRS 기준(열)만 충족되어 있습니다.",4
전문적인 의료진료가 필요한 만성 말초성 중증 통증을 호소하는 환자,4
급성 중심성 경증 통증을 호소하는 20주 미만의 임신부입니다. 임신 초기에 발생한 통증에 대해 산부인과 전문의의 진료 및 관리가 필요합니다.,4
"열증후군의 가능성이 있는 상태로, 건강해 보이는 환자",4
"열이 있으며 건강해보이는 상태이며, 물질 오용 및 물질 금단의 가능성이 있습니다. 또한 1SIRS 기준을 충족시키는 열이 나타나고 있습니다.",4
급성으로 발생한 말초성 중등도 통증이 있는 환자.,4
열(건강해보임)이 있으며 1SIRS 기준을 만족하는 20주 미만의 임신부입니다.,4
이명 증상을 보이는 환자순청감각에 이상이 있는 환자,4
급성 중심성 경증 통증을 호소하며 경부에 부종이 있을 수 있는 환자.,4
열이 있으며 건강하게 보이는 환자,4
급성으로 발생한 중등도 치아 또는 잇몸 통증을 호소하는 환자양상,4
"귀에서 삼출물이 나오며 귀가 뜨거운 상태인 환자귀의 열이 건강해 보이지만, 1개의 SIRS 기준(고열)을 만족하는 환자",4
급성으로 발생한 중등도의 말초성 통증을 호소하는 환자,4
"회복된 과다호흡증후군으로, 건강하게 보이는 환자",4
"연하곤란이나 호흡곤란이 없고, 구강이나 식도에 이물질이 있는 환자",4
급성으로 발생한 질내 이물질로 인해 말초성 중등도 통증을 호소하는 환자. 해당 증상은 산부인과 응급 상황으로 판단될 수 있습니다.,4
급성 중심성 경증 통증이 있는 환자,4
급성 말초성 중등도 통증을 호소하며 음경부종이 의심되는 환자,4
뜨거운 사지에서 발생한 급성 말초성 중등도 통증을 보이고 있는 환자,4
"열이 있으며 항문이나 직장 부위에 외상이 있는 환자 중, 1SIRS 기준을 만족하는 상태로 건강해보이는 환자",4
열이 있지만 건강상으로는 안정한 상태로 보이는 환자,4
화상이 있고 중등도의 통증을 호소하는 환자,4
급성 중심성 경증 통증을 호소하며 황달이 의심되는 환자.,4
만성으로 발생한 감각 소실이나 이상감각을 호소하는 환자,4
열 증세가 나타나고 있으며 1개의 SIRS 기준을 만족시키는 코외상을 입은 환자,4
"급성 중등도 통증을 호소하며, 하지에 손상이 있는 환자",4
급성 중심성 경증 통증을 호소하는 생리문제로 내원한 환자. 생리통이 심하지 않고 중심부로 국한되어 있습니다,4
급성 중심성 경증 통증을 호소하는 두부손상으로 인한 환자,4
알려진 저독성 물질로 인한 물질오용 또는 중독으로 인한 증상을 보이는 환자,4
만성 말초성 중증 통증을 호소하며 혈뇨 증상이 있는 환자,4
만성 중심성 중등도 통증을 호소하는 인후통 환자,4
만성 중심성 중등도 통증을 호소하며 복부종괴 또는 팽만을 가진 환자,4
"열과 기침, 코막힘 증상이 있으며, SIRS 기준 중 열만 만족하는 환자",4
급성 중심성 경증 통증을 호소하는 급성 상황에 처한 환자입니다.,4
급성 중심성 경증 통증이 있으며 특정 의료 장비로 인한 문제로 인한 환자,4
"석고붕대가 꽉 끼어 아픈 환자로, 신경혈관 장애는 없는 상태",4
열이 있지만 건강상으로는 이상이 없어 보이는 환자1SIRS 기준을 충족하여 열이 있지만 건강해 보이는 환자,4
귀 손상으로 인한 돑상이 있으며 색 변화를 동반하지 않고 경미한 증상을 보이는 환자,4
급성으로 발생한 안와 주위 부종이 동반된 중등도 통증을 호소하는 환자,4
예측 FEV1 혹은 PEER이 60% 이상이고 경증 천식으로 알려진 환자,4
급성 말초성 경증 통증을 호소하는 환자.,5
눈이 붓고 분비물이 나오며 만성적인 말초성 통증을 호소하는 안과 환자,5
급성으로 발생한 하지의 경증 통증이 있는 환자,5
"전염성 질환에 노출된 상황으로, 예방접종 여부와 증상 유무를 확인해야 합니다.",5
코 울혈을 동반한 건초열 진단을 받은 환자,5
만성 말초성 통증을 호소하며 동상 또는 냉 손상으로 인한 피부 손상을 가진 환자,5
만들어진 텍스트만성 중심성 경증 통증을 호소하는 경부부종 환자 (통증 점수 <4),5
눈이 충혈되어 있고 동시에 눈에서 분비물이 나오며 만성적인 증상을 보이는 환자,5
급성으로 발생한 말초성 음경부종으로 인해 경증 통증을 호소하는 환자.,5
눈이 붉거나 눈물이 많이 나는 만성 안구 질환으로 발생한 눈충혈과 분비물을 호소하는 환자,5
급성으로 발생한 상지 통증이 있으며 경증(통증 점수 < 4)인 환자.,5
급성으로 발생한 소화기 직장이나 회음부에 위치한 말초성 경증 통증을 호소하고 있는 환자입니다.,5
"급성 말초성 경증 통증을 호소하는 환자 중 질 내 이물질이 의심되는 경우, 산부인과 진료가 필요합니다. ",5
"귀가 상처를 입은 환자로, 봉합이 필요하지 않은 경미한 상처가 있는 경우",5
요통 증상이 있으며 정형외과를 방문한 환자,5
"전문 진료를 위해 의뢰된 환자로, 급성 말초성 경증 통증을 호소하고 있습니다.",5
만성 말초성 통증으로 인한 관절 부종이 있으며 통증이 경미한 환자,5
"급성 말초성 경증 통증을 호소하는 환자, 특히 비 심인성의 흉통을 겪는 환자",5
만성 중심성 경증 통증을 호소하고 있는 환자 중에서 복부종괴나 팽만이 의심되는 경우,5
심혈관 질환으로 인한 비 심인성 흉통을 호소하는 환자,5
만성 중심성 경증 통증을 호소하는 환자,5
관절 부위에 부종이 발생한 환자환자의 관절 부위에 부종이 나타나는 증상을 보이고 있는 상태,5
급성으로 눈에 이물질이 들어간 환자,5
급성으로 발생한 말초성 경증 통증을 호소하는 요로감염 환자.,5
관절 부종으로 인한 통증이 있는 환자,5
급성으로 발생한 질내 이물질로 인한 말초성 경증 통증을 호소하는 환자.,5
질 부위에서 통증과 가려움이 동반된 환자,5
만성 말초성 통증으로 인한 비 심인성 흉통을 호소하는 환자,5
급성 말초성 경증 치험으로 인한 통증이 있는 치아 또는 잇몸 문제를 가진 환자,5
"급성으로 발생한 손 상처가 있는 환자로, 경증의 통증을 느끼는 상태입니다.",5
눈에 충혈이 있고 만성적인 말초성 통증을 호소하며 분비물이 나오는 환자,5
화상으로 인한 경증 통증을 호소하는 환자,5
만성 중심성 경증 통증을 호소하는 황달 환자,5
신체의 샅고랑 부위에서 통증을 호소하는 환자종괴와 함께 샅고랑 부위에서 통증을 호소하는 환자,5
경미한 찰과상을 입은 환자,5
만성 중심성 경증 통증을 호소하는 요통 환자,5
급성으로 발생한 음경부종으로 인해 경증 통증을 호소하는 환자,5
"황달 증상은 보통 황달, 전체적인 건강 상태는 양호한 것으로 보입니다.",5
"급성으로 발생한 눈에 이물질이 들어간 상태로, 말초성이며 경증한 통증을 호소하는 환자",5
직장내 이물질이 있는 환자이물질로 인한 소화기 질환을 의심할 수 있는 환자,5
하반신에 외상을 입은 환자로서 만성적인 경증 통증을 호소하는 경우,5
만성 중심성 경증 통증을 호소하는 요로감염 증상이 있습니다.,5
"만성 중심성 경증 통증을 호소하는 환자로, 특히 옆구리에 통증을 느끼는 환자.",5
급성으로 발생한 코에 이물질이 있어서 경증 통증(<4점)을 느끼는 환자,5
요통으로 인한 만성 중심성 경증 통증이 있으며 통증 점수가 4미만인 환자,5
"유방에 발적이 있고 압통을 느끼며, 급성 말초성 경증 통증을 호소하는 환자",5
"하지 부위에 외상을 입은 환자로, 만성적이고 경미한 통증을 호소하는 상황을 의미합니다.",5
만성 중심성 경증 통증을 호소하는 요로감염 환자.,5
만성 중심성 경증 눈 통증으로 발생한 통증이 가벼운 환자,5
"급성 말초성 경증 통증을 호소하는 환자, 안면 외상이 의심되는 경우",5
영상학적 검사를 통해 질병이나 이상을 확인하는 일반적인 방법,5
급성으로 발생한 가려움증과 경증 질통증이 있는 환자,5
만성 말초성 통증을 호소하며 눈충혈과 분비물이 있는 환자,5
급성으로 발생한 말초성 경증 통증을 호소하는 치아 또는 잇몸 문제가 있는 환자.,5
"정상 검사 결과를 보유하고 있으며, 활력징후도 확인되어 위험한 수치는 아닌 환자입니다.",5
동상 또는 냉 손상으로 인한 피부 손상이 있는 환자,5
생식기 외상으로 인한 통증이 없는 환자,5
음경부종으로 인한 통증이나 종양이 발견된 환자,5
동상 또는 냉 손상으로 인해 피부 손상이 있는 환자,5
만성적인 말초성 통증으로 호소하는 환자,5
"유방 부위에 발적이나 압통이 있는 환자로, 급성 말초성 경증 통증이 있는 경우 (<4 점수)",5
급성으로 발생한 말초성 경증 통증을 호소하는 환자,5
만성 말초성 통증을 호소하는 상지 손상 환자 중 통증 점수가 8점 미만인 경우,5
상처를 보호하고 청결을 유지하기 위해 드레싱을 교체해야 하는 상황입니다,5
"급성으로 발생한 소화기 직장에 이물질이 있고, 경증 통증을 호소하는 환자",5
"급성 말초성 경증 통증을 호소하는 환자로, 질 분비물 관련 증상이 있습니다",5
급성 말초성 경증 통증을 호소하며 안와 주위에 부종이 있는 환자,5
동상이나 냉 손상으로 인한 피부 손상이 있는 환자,5
"급성으로 발생한 피부의 혹, 돌기, 굳은살이 있고, 경증 통증이 있는 환자입니다.",5
소양증으로 인한 급성 말초성 경증 통증을 호소하는 환자,5
샅고랑부위(Groin) 통증을 호소하는 환자만성 중심성 경증 통증(<4)을 호소하는 환자,5
"만성 말초성 통증이 있는 환자로, 동상/냉 손상으로 인한 피부 손상과 관련된 증상을 보이는 상태",5
급성으로 나타난 코 이물질로 인한 말초성 경증 통증이 있는 환자.,5
만성 중심성 경증 통증을 호소하며 요로감염이 의심되는 환자,5
음경부에 종양 또는 낭종이 발생한 환자,5
경증의 인후통 증상을 보이며 후두염 가능성이 있는 환자,5
만성 말초성 통증을 호소하며 생식기의 분비물이나 피부병변이 있는 환자,5
국소성 발진이 있는 피부 질환으로 발진 부위가 국한되어 있는 환자,5
만성 말초성 통증을 호소하며 음경부종이 확인된 환자,5
만성 말초성 통증이 있으며 관절 부종이 관찰되는 환자,5
만성 중심성 경증 통증을 호소하면서 소변을 배출하는 데 어려움을 겪는 환자입니다.,5
급성 말초성 관절 부종으로 인한 경증 통증을 호소하는 환자,5
생식기의 분비물과 피부병변으로 인해 급성 말초성 경증 통증을 호소하는 환자,5
만성 중심성 경증 통증을 호소하고 있는 경부부종으로 내원한 환자,5
이환자는 소화기 직장내에 이물질이 있는 상황으로 급성 복통과 변비를 호소하고 있습니다. 복부 수술이 필요할 수 있습니다.,5
석고붕대를 확인하거나 교환해야 하는 환자환자의 석고붕대를 체크하거나 교환해야 하는 상황,5
급성 말초성 상지 손상으로 인한 경증 통증을 호소하는 환자,5
양측 다리에 부종이 있고 만성적인 경우,5
전문 진료를 위해서 의뢰된 환자전문진료를 위해 의뢰된 환자,5
